date,slug,date,name,age,team,away,opponent,game_result,minutes_played,field_goals,field_goals_att,field_goal_perc,three_point_made,three_point_att,three_point_perc,free_throws_made,free_throws_att,free_throw_perc,offensive_rebound,defensive_rebound,total_rebounds,assists,steals,blocks,turnovers,personal_fouls,points,game_score,plus_minus,date_string,combined,team_field_goals,team_free_throws_att,team_turnovers,team_minutes_played,true_shooting_att,true_shooting_%,usage_rate,fantasy_points
2020-01-03,theisda01,2020-01-03,Daniel Theis,27,BOS,0,ATL,3.0,24.22,7.0,12.0,0.583,0.0,3.0,0.0,0.0,0.0,,4.0,2.0,6.0,2.0,1.0,2.0,2.0,4.0,14.0,12.0,0.0,2020-01-03,2020-01-03BOS,82.0,27.0,11.0,191.61999999999998,12.0,0.5833333333333334,21.121854649188943,29.5
2020-01-04,theisda01,2020-01-04,Daniel Theis,27,BOS,1,CHI,7.0,24.56,2.0,7.0,0.28600000000000003,0.0,1.0,0.0,0.0,0.0,,3.0,3.0,6.0,1.0,0.0,1.0,1.0,5.0,4.0,1.3,0.0,2020-01-04,2020-01-04BOS,74.0,19.0,16.0,190.82,7.0,0.2857142857142857,12.63854245456099,14.5
2020-01-06,theisda01,2020-01-06,Daniel Theis,27,BOS,1,WAS,-5.0,21.35,2.0,6.0,0.33299999999999996,0.0,0.0,,4.0,5.0,0.8,4.0,3.0,7.0,2.0,2.0,1.0,1.0,1.0,8.0,10.6,1.0,2020-01-06,2020-01-06BOS,77.0,19.0,11.0,180.48999999999998,8.2,0.48780487804878053,16.142704514588637,25.25
2020-01-08,theisda01,2020-01-08,Daniel Theis,27,BOS,0,SAS,-15.0,20.27,5.0,10.0,0.5,2.0,4.0,0.5,3.0,3.0,1.0,3.0,2.0,5.0,1.0,0.0,1.0,0.0,4.0,15.0,12.5,-13.0,2020-01-08,2020-01-08BOS,77.0,19.0,12.0,174.0,11.32,0.6625441696113074,19.961416521982002,25.75
2020-01-09,theisda01,2020-01-09,Daniel Theis,27,BOS,1,PHI,-11.0,26.37,4.0,6.0,0.667,1.0,3.0,0.33299999999999996,0.0,0.0,,4.0,1.0,5.0,2.0,1.0,0.0,0.0,3.0,9.0,10.7,-13.0,2020-01-09,2020-01-09BOS,85.0,8.0,13.0,231.23,6.0,0.75,10.364865870396818,20.75
2020-01-11,theisda01,2020-01-11,Daniel Theis,27,BOS,0,NOP,35.0,14.57,3.0,7.0,0.429,0.0,2.0,0.0,0.0,0.0,,1.0,3.0,4.0,1.0,2.0,1.0,1.0,4.0,6.0,4.7,12.0,2020-01-11,2020-01-11BOS,87.0,16.0,6.0,188.02999999999997,7.0,0.42857142857142855,20.64019965109357,18.0
2020-01-13,theisda01,2020-01-13,Daniel Theis,27,BOS,0,CHI,12.0,,,,,,,,,,,,,,,,,,,,,,2020-01-13,2020-01-13BOS,67.0,21.0,10.0,189.11,,,,
2020-01-15,theisda01,2020-01-15,Daniel Theis,27,BOS,0,DET,-13.0,27.54,4.0,5.0,0.8,0.0,0.0,,1.0,3.0,0.33299999999999996,4.0,3.0,7.0,6.0,1.0,1.0,1.0,4.0,9.0,13.3,-7.0,2020-01-15,2020-01-15BOS,70.0,16.0,13.0,185.27999999999997,6.32,0.7120253164556962,10.938812960398138,30.25
2020-01-16,theisda01,2020-01-16,Daniel Theis,27,BOS,1,MIL,-5.0,22.32,5.0,8.0,0.625,1.0,4.0,0.25,1.0,2.0,0.5,3.0,7.0,10.0,0.0,1.0,2.0,0.0,5.0,12.0,12.6,3.0,2020-01-16,2020-01-16BOS,87.0,25.0,6.0,203.86,8.88,0.6756756756756757,15.597229114971052,31.0
2020-01-18,theisda01,2020-01-18,Daniel Theis,27,BOS,0,PHO,-4.0,29.14,5.0,7.0,0.7140000000000001,0.0,2.0,0.0,2.0,2.0,1.0,1.0,2.0,3.0,3.0,1.0,3.0,1.0,3.0,12.0,13.4,8.0,2020-01-18,2020-01-18BOS,79.0,14.0,9.0,170.05,7.88,0.7614213197969544,11.006864001110277,27.75
2020-01-20,theisda01,2020-01-20,Daniel Theis,27,BOS,0,LAL,32.0,17.12,2.0,3.0,0.667,1.0,1.0,1.0,0.0,0.0,,1.0,3.0,4.0,3.0,1.0,1.0,1.0,5.0,5.0,6.1,12.0,2020-01-20,2020-01-20BOS,82.0,25.0,11.0,209.35000000000002,3.0,0.8333333333333334,9.406452192667146,18.5
2020-01-22,theisda01,2020-01-22,Daniel Theis,27,BOS,0,MEM,24.0,18.53,5.0,7.0,0.7140000000000001,3.0,3.0,1.0,1.0,2.0,0.5,1.0,3.0,4.0,2.0,2.0,3.0,0.0,2.0,14.0,17.0,31.0,2020-01-22,2020-01-22BOS,62.0,13.0,6.0,160.6,7.88,0.8883248730964467,18.528531843626457,33.5
2020-01-24,theisda01,2020-01-24,Daniel Theis,27,BOS,1,ORL,11.0,32.22,7.0,12.0,0.583,0.0,1.0,0.0,2.0,2.0,1.0,2.0,4.0,6.0,4.0,0.0,1.0,2.0,4.0,16.0,12.9,9.0,2020-01-24,2020-01-24BOS,68.0,12.0,10.0,160.5,12.88,0.6211180124223602,17.800889776160655,30.5
2020-01-26,theisda01,2020-01-26,Daniel Theis,27,BOS,1,NOP,-15.0,30.56,7.0,10.0,0.7,0.0,2.0,0.0,1.0,3.0,0.33299999999999996,2.0,7.0,9.0,1.0,0.0,2.0,1.0,4.0,15.0,13.0,-10.0,2020-01-26,2020-01-26BOS,81.0,22.0,13.0,192.57,11.32,0.6625441696113074,14.975488413806472,31.25
2020-01-28,theisda01,2020-01-28,Daniel Theis,27,BOS,1,MIA,8.0,29.36,4.0,7.0,0.5710000000000001,0.0,1.0,0.0,2.0,2.0,1.0,4.0,7.0,11.0,1.0,1.0,2.0,0.0,5.0,10.0,12.7,5.0,2020-01-28,2020-01-28BOS,73.0,22.0,14.0,201.23999999999998,7.88,0.6345177664974619,11.173206589563703,31.25
2020-01-30,theisda01,2020-01-30,Daniel Theis,27,BOS,0,GSW,15.0,25.43,2.0,3.0,0.667,1.0,1.0,1.0,0.0,0.0,,5.0,3.0,8.0,3.0,2.0,0.0,3.0,3.0,5.0,8.0,3.0,2020-01-30,2020-01-30BOS,79.0,20.0,18.0,195.20000000000002,3.0,0.8333333333333334,8.706207856252423,22.5
2020-02-01,theisda01,2020-02-01,Daniel Theis,27,BOS,0,PHI,21.0,26.16,2.0,3.0,0.667,0.0,1.0,0.0,1.0,2.0,0.5,2.0,5.0,7.0,0.0,0.0,0.0,1.0,1.0,5.0,4.8,18.0,2020-02-01,2020-02-01BOS,67.0,33.0,10.0,184.35,3.88,0.6443298969072165,7.515176910245716,13.25
2020-02-03,theisda01,2020-02-03,Daniel Theis,27,BOS,1,ATL,8.0,19.1,3.0,4.0,0.75,1.0,1.0,1.0,2.0,2.0,1.0,1.0,1.0,2.0,1.0,0.0,0.0,0.0,2.0,9.0,8.3,13.0,2020-02-03,2020-02-03BOS,67.0,12.0,6.0,147.73999999999998,4.88,0.9221311475409836,9.644144927458683,13.5
2020-02-05,theisda01,2020-02-05,Daniel Theis,27,BOS,0,ORL,16.0,,,,,,,,,,,,,,,,,,,,,,2020-02-05,2020-02-05BOS,66.0,15.0,4.0,143.78,,,,
2020-02-07,theisda01,2020-02-07,Daniel Theis,27,BOS,0,ATL,5.0,,,,,,,,,,,,,,,,,,,,,,2020-02-07,2020-02-07BOS,59.0,17.0,9.0,145.21,,,,
2020-02-09,theisda01,2020-02-09,Daniel Theis,27,BOS,1,OKC,1.0,30.27,5.0,11.0,0.455,1.0,4.0,0.25,2.0,4.0,0.5,5.0,6.0,11.0,5.0,0.0,0.0,0.0,4.0,13.0,13.7,3.0,2020-02-09,2020-02-09BOS,81.0,27.0,9.0,202.65000000000003,12.76,0.5094043887147336,16.76972422909169,34.75
2020-02-11,theisda01,2020-02-11,Daniel Theis,27,BOS,1,HOU,-11.0,29.23,3.0,5.0,0.6,0.0,1.0,0.0,5.0,5.0,1.0,4.0,5.0,9.0,1.0,1.0,0.0,0.0,4.0,11.0,13.1,-6.0,2020-02-11,2020-02-11BOS,74.0,21.0,17.0,203.71,7.2,0.7638888888888888,10.01163406933862,25.75
2020-02-13,theisda01,2020-02-13,Daniel Theis,27,BOS,0,LAC,8.0,24.1,5.0,9.0,0.556,0.0,0.0,,2.0,2.0,1.0,3.0,2.0,5.0,0.0,1.0,2.0,2.0,6.0,12.0,8.4,7.0,2020-02-13,2020-02-13BOS,96.0,36.0,12.0,246.04000000000002,9.88,0.6072874493927125,19.587281675190585,23.25
2020-02-21,theisda01,2020-02-21,Daniel Theis,27,BOS,1,MIN,10.0,27.47,9.0,14.0,0.643,1.0,2.0,0.5,6.0,6.0,1.0,6.0,10.0,16.0,0.0,0.0,1.0,2.0,4.0,25.0,23.1,5.0,2020-02-21,2020-02-21BOS,83.0,30.0,10.0,181.80999999999997,16.64,0.751201923076923,23.233278282694286,46.5
2020-02-23,theisda01,2020-02-23,Daniel Theis,27,BOS,1,LAL,-2.0,31.13,6.0,7.0,0.857,2.0,2.0,1.0,2.0,3.0,0.667,2.0,7.0,9.0,0.0,0.0,0.0,1.0,6.0,16.0,13.2,4.0,2020-02-23,2020-02-23BOS,72.0,24.0,13.0,192.04999999999998,8.32,0.9615384615384615,12.03386008551616,27.75
2020-02-25,theisda01,2020-02-25,Daniel Theis,27,BOS,1,POR,12.0,23.28,4.0,9.0,0.444,0.0,3.0,0.0,2.0,2.0,1.0,2.0,7.0,9.0,3.0,0.0,0.0,1.0,4.0,10.0,8.3,6.0,2020-02-25,2020-02-25BOS,77.0,11.0,12.0,179.09,9.88,0.5060728744939271,17.838537775785642,25.25
2020-02-26,theisda01,2020-02-26,Daniel Theis,27,BOS,1,UTA,11.0,25.43,6.0,9.0,0.667,0.0,2.0,0.0,4.0,4.0,1.0,4.0,3.0,7.0,1.0,1.0,0.0,1.0,3.0,16.0,15.3,13.0,2020-02-26,2020-02-26BOS,78.0,15.0,7.0,194.55,10.76,0.7434944237918216,19.64385495245962,27.75
2020-02-29,theisda01,2020-02-29,Daniel Theis,27,BOS,0,HOU,-1.0,39.04,3.0,8.0,0.375,0.0,2.0,0.0,2.0,2.0,1.0,5.0,10.0,15.0,3.0,0.0,3.0,1.0,3.0,8.0,12.1,-11.0,2020-02-29,2020-02-29BOS,96.0,23.0,13.0,225.77,8.88,0.4504504504504504,9.593093546664614,36.75
2020-01-01,thomais02,2020-01-01,Isaiah Thomas,30,WAS,0,ORL,-21.0,19.14,3.0,10.0,0.3,1.0,4.0,0.25,2.0,2.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,2.0,2.0,9.0,2.1,-16.0,2020-01-01,2020-01-01WAS,59.0,20.0,9.0,137.47,10.88,0.41360294117647056,24.090767589690007,12.0
2020-01-03,thomais02,2020-01-03,Isaiah Thomas,30,WAS,0,POR,-19.0,1.28,1.0,1.0,1.0,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,0.7,-1.0,2020-01-03,2020-01-03WAS,53.0,15.0,7.0,128.07999999999998,1.0,1.0,60.09759759759759,1.5
2020-01-04,thomais02,2020-01-04,Isaiah Thomas,30,WAS,0,DEN,14.0,16.43,2.0,9.0,0.222,1.0,2.0,0.5,4.0,4.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,3.0,4.0,9.0,0.3,-12.0,2020-01-04,2020-01-04WAS,51.0,10.0,9.0,107.99000000000001,10.76,0.41821561338289964,28.08720602745319,11.0
2020-01-06,thomais02,2020-01-06,Isaiah Thomas,30,WAS,0,BOS,5.0,23.22,6.0,13.0,0.462,2.0,6.0,0.33299999999999996,3.0,4.0,0.75,0.0,1.0,1.0,3.0,0.0,0.0,1.0,3.0,17.0,10.1,1.0,2020-01-06,2020-01-06WAS,60.0,15.0,7.0,140.47,14.76,0.575880758807588,25.907753810433288,23.25
2020-01-08,thomais02,2020-01-08,Isaiah Thomas,30,WAS,1,ORL,-34.0,23.57,2.0,8.0,0.25,2.0,4.0,0.5,1.0,3.0,0.33299999999999996,1.0,0.0,1.0,2.0,0.0,0.0,5.0,2.0,7.0,-2.3,-32.0,2020-01-08,2020-01-08WAS,41.0,5.0,14.0,100.69,9.32,0.37553648068669526,21.389653197883995,9.75
2020-01-10,thomais02,2020-01-10,Isaiah Thomas,30,WAS,0,ATL,10.0,22.5,2.0,16.0,0.125,0.0,4.0,0.0,1.0,2.0,0.5,1.0,1.0,2.0,3.0,0.0,0.0,0.0,2.0,5.0,-3.5,-9.0,2020-01-10,2020-01-10WAS,86.0,18.0,8.0,156.63,16.88,0.1481042654028436,23.05873364730508,12.0
2020-01-12,thomais02,2020-01-12,Isaiah Thomas,30,WAS,0,UTA,-11.0,19.58,4.0,5.0,0.8,0.0,0.0,,0.0,0.0,,0.0,0.0,0.0,3.0,0.0,0.0,2.0,1.0,8.0,5.8,-4.0,2020-01-12,2020-01-12WAS,85.0,15.0,9.0,183.35000000000002,5.0,0.8,13.031616227050366,11.5
2020-01-15,thomais02,2020-01-15,Isaiah Thomas,30,WAS,1,CHI,-9.0,25.02,4.0,8.0,0.5,1.0,3.0,0.33299999999999996,3.0,4.0,0.75,0.0,2.0,2.0,2.0,0.0,0.0,1.0,2.0,12.0,7.8,-14.0,2020-01-15,2020-01-15WAS,67.0,24.0,13.0,185.10999999999999,9.76,0.6147540983606558,17.581196526877438,17.5
2020-01-17,thomais02,2020-01-17,Isaiah Thomas,30,WAS,1,TOR,-29.0,16.26,3.0,6.0,0.5,2.0,3.0,0.667,0.0,0.0,,0.0,0.0,0.0,2.0,0.0,0.0,2.0,0.0,8.0,4.4,-11.0,2020-01-17,2020-01-17WAS,61.0,12.0,20.0,160.66,6.0,0.6666666666666666,18.323020504196695,11.0
2020-01-20,thomais02,2020-01-20,Isaiah Thomas,30,WAS,0,DET,6.0,18.22,2.0,2.0,1.0,1.0,1.0,1.0,0.0,0.0,,0.0,0.0,0.0,1.0,0.0,0.0,2.0,1.0,5.0,2.7,-1.0,2020-01-20,2020-01-20WAS,72.0,16.0,17.0,188.02,2.0,1.25,8.59594268944837,6.0
2020-01-22,thomais02,2020-01-22,Isaiah Thomas,30,WAS,1,MIA,-5.0,24.29,5.0,11.0,0.455,3.0,7.0,0.429,1.0,2.0,0.5,1.0,3.0,4.0,3.0,1.0,0.0,3.0,2.0,14.0,8.8,-2.0,2020-01-22,2020-01-22WAS,88.0,18.0,7.0,221.64000000000001,11.88,0.5892255892255892,26.38479814688975,25.5
2020-01-23,thomais02,2020-01-23,Isaiah Thomas,30,WAS,1,CLE,12.0,22.04,5.0,12.0,0.41700000000000004,3.0,7.0,0.429,0.0,0.0,,0.0,3.0,3.0,4.0,0.0,1.0,3.0,1.0,13.0,7.6,12.0,2020-01-23,2020-01-23WAS,75.0,13.0,8.0,171.1,12.0,0.5416666666666666,26.25053390916425,24.75
2020-01-26,thomais02,2020-01-26,Isaiah Thomas,30,WAS,1,ATL,-19.0,18.49,3.0,8.0,0.375,2.0,3.0,0.667,2.0,2.0,1.0,0.0,3.0,3.0,1.0,0.0,0.0,0.0,3.0,10.0,6.0,-22.0,2020-01-26,2020-01-26WAS,74.0,38.0,11.0,186.61,8.88,0.563063063063063,17.621164749435724,16.25
2020-01-28,thomais02,2020-01-28,Isaiah Thomas,30,WAS,1,MIL,-20.0,19.09,5.0,10.0,0.5,3.0,4.0,0.75,3.0,4.0,0.75,0.0,3.0,3.0,2.0,0.0,0.0,0.0,2.0,16.0,12.1,-5.0,2020-01-28,2020-01-28WAS,76.0,28.0,8.0,175.59,11.76,0.6802721088435374,22.46025558249175,24.25
2020-01-30,thomais02,2020-01-30,Isaiah Thomas,30,WAS,0,CHO,14.0,22.29,6.0,14.0,0.429,4.0,10.0,0.4,2.0,2.0,1.0,3.0,3.0,6.0,1.0,0.0,0.0,0.0,2.0,18.0,13.5,5.0,2020-01-30,2020-01-30WAS,66.0,24.0,14.0,170.45,14.88,0.6048387096774194,25.129477003267244,29.0
2020-02-01,thomais02,2020-02-01,Isaiah Thomas,30,WAS,0,BRK,6.0,22.36,5.0,16.0,0.313,2.0,8.0,0.25,0.0,0.0,,0.0,2.0,2.0,3.0,0.0,0.0,2.0,1.0,12.0,3.1,3.0,2020-02-01,2020-02-01WAS,85.0,23.0,8.0,181.19,16.0,0.375,28.289288336287093,19.0
2020-02-03,thomais02,2020-02-03,Isaiah Thomas,30,WAS,0,GSW,-8.0,24.31,3.0,10.0,0.3,1.0,4.0,0.25,2.0,2.0,1.0,0.0,1.0,1.0,4.0,0.0,0.0,1.0,1.0,9.0,4.9,-10.0,2020-02-03,2020-02-03WAS,59.0,25.0,8.0,168.47,10.88,0.41360294117647056,21.110059171597637,16.25
2020-02-09,thomais02,2020-02-09,Isaiah Thomas,31,LAC,1,CLE,41.0,,,,,,,,,,,,,,,,,,,,,,2020-02-09,2020-02-09LAC,69.0,17.0,8.0,165.1,,,,
2020-01-02,thompkl01,2020-01-02,Klay Thompson,29,GSW,1,MIN,-15.0,,,,,,,,,,,,,,,,,,,,,,2020-01-02,2020-01-02GSW,40.0,6.0,10.0,125.17,,,,
2020-01-04,thompkl01,2020-01-04,Klay Thompson,29,GSW,0,DET,-7.0,,,,,,,,,,,,,,,,,,,,,,2020-01-04,2020-01-04GSW,49.0,26.0,7.0,147.59,,,,
2020-01-06,thompkl01,2020-01-06,Klay Thompson,29,GSW,1,SAC,-13.0,,,,,,,,,,,,,,,,,,,,,,2020-01-06,2020-01-06GSW,49.0,14.0,5.0,121.46000000000001,,,,
2020-01-08,thompkl01,2020-01-08,Klay Thompson,29,GSW,0,MIL,-9.0,,,,,,,,,,,,,,,,,,,,,,2020-01-08,2020-01-08GSW,52.0,14.0,10.0,141.29,,,,
2020-01-10,thompkl01,2020-01-10,Klay Thompson,29,GSW,1,LAC,-9.0,,,,,,,,,,,,,,,,,,,,,,2020-01-10,2020-01-10GSW,54.0,18.0,7.0,142.71,,,,
2020-01-12,thompkl01,2020-01-12,Klay Thompson,29,GSW,1,MEM,-20.0,,,,,,,,,,,,,,,,,,,,,,2020-01-12,2020-01-12GSW,53.0,14.0,14.0,129.8,,,,
2020-01-14,thompkl01,2020-01-14,Klay Thompson,29,GSW,0,DAL,-27.0,,,,,,,,,,,,,,,,,,,,,,2020-01-14,2020-01-14GSW,51.0,6.0,10.0,139.17000000000002,,,,
2020-01-16,thompkl01,2020-01-16,Klay Thompson,29,GSW,0,DEN,-3.0,,,,,,,,,,,,,,,,,,,,,,2020-01-16,2020-01-16GSW,76.0,24.0,15.0,215.03000000000003,,,,
2020-01-18,thompkl01,2020-01-18,Klay Thompson,29,GSW,0,ORL,14.0,,,,,,,,,,,,,,,,,,,,,,2020-01-18,2020-01-18GSW,52.0,8.0,3.0,139.41,,,,
2020-01-20,thompkl01,2020-01-20,Klay Thompson,29,GSW,1,POR,-5.0,,,,,,,,,,,,,,,,,,,,,,2020-01-20,2020-01-20GSW,76.0,15.0,9.0,170.54999999999998,,,,
2020-01-22,thompkl01,2020-01-22,Klay Thompson,29,GSW,0,UTA,-33.0,,,,,,,,,,,,,,,,,,,,,,2020-01-22,2020-01-22GSW,60.0,11.0,6.0,156.54000000000002,,,,
2020-01-24,thompkl01,2020-01-24,Klay Thompson,29,GSW,0,IND,-11.0,,,,,,,,,,,,,,,,,,,,,,2020-01-24,2020-01-24GSW,63.0,14.0,14.0,177.34,,,,
2020-01-28,thompkl01,2020-01-28,Klay Thompson,29,GSW,1,PHI,-11.0,,,,,,,,,,,,,,,,,,,,,,2020-01-28,2020-01-28GSW,67.0,21.0,9.0,186.22000000000003,,,,
2020-01-30,thompkl01,2020-01-30,Klay Thompson,29,GSW,1,BOS,-15.0,,,,,,,,,,,,,,,,,,,,,,2020-01-30,2020-01-30GSW,57.0,21.0,12.0,161.72,,,,
2020-02-01,thompkl01,2020-02-01,Klay Thompson,29,GSW,1,CLE,19.0,,,,,,,,,,,,,,,,,,,,,,2020-02-01,2020-02-01GSW,67.0,10.0,7.0,166.91000000000003,,,,
2020-02-03,thompkl01,2020-02-03,Klay Thompson,29,GSW,1,WAS,8.0,,,,,,,,,,,,,,,,,,,,,,2020-02-03,2020-02-03GSW,60.0,16.0,10.0,161.93,,,,
2020-02-05,thompkl01,2020-02-05,Klay Thompson,29,GSW,1,BRK,-41.0,,,,,,,,,,,,,,,,,,,,,,2020-02-05,2020-02-05GSW,55.0,9.0,2.0,127.08000000000001,,,,
2020-02-08,thompkl01,2020-02-08,Klay Thompson,30,GSW,0,LAL,-5.0,,,,,,,,,,,,,,,,,,,,,,2020-02-08,2020-02-08GSW,45.0,12.0,8.0,108.36000000000001,,,,
2020-02-10,thompkl01,2020-02-10,Klay Thompson,30,GSW,0,MIA,-12.0,,,,,,,,,,,,,,,,,,,,,,2020-02-10,2020-02-10GSW,48.0,24.0,8.0,147.09,,,,
2020-02-12,thompkl01,2020-02-12,Klay Thompson,30,GSW,1,PHO,-6.0,,,,,,,,,,,,,,,,,,,,,,2020-02-12,2020-02-12GSW,51.0,13.0,13.0,146.69,,,,
2020-02-20,thompkl01,2020-02-20,Klay Thompson,30,GSW,0,HOU,-30.0,,,,,,,,,,,,,,,,,,,,,,2020-02-20,2020-02-20GSW,48.0,6.0,6.0,110.78,,,,
2020-02-23,thompkl01,2020-02-23,Klay Thompson,30,GSW,0,NOP,-14.0,,,,,,,,,,,,,,,,,,,,,,2020-02-23,2020-02-23GSW,45.0,4.0,4.0,107.13,,,,
2020-02-25,thompkl01,2020-02-25,Klay Thompson,30,GSW,0,SAC,-18.0,,,,,,,,,,,,,,,,,,,,,,2020-02-25,2020-02-25GSW,43.0,15.0,8.0,124.64,,,,
2020-02-27,thompkl01,2020-02-27,Klay Thompson,30,GSW,0,LAL,-30.0,,,,,,,,,,,,,,,,,,,,,,2020-02-27,2020-02-27GSW,33.0,1.0,12.0,107.12,,,,
2020-02-29,thompkl01,2020-02-29,Klay Thompson,30,GSW,1,PHO,16.0,,,,,,,,,,,,,,,,,,,,,,2020-02-29,2020-02-29GSW,54.0,23.0,7.0,141.35999999999999,,,,
2020-03-01,thompkl01,2020-03-01,Klay Thompson,30,GSW,0,WAS,-14.0,,,,,,,,,,,,,,,,,,,,,,2020-03-01,2020-03-01GSW,50.0,11.0,12.0,118.62,,,,
2020-01-02,thomptr01,2020-01-02,Tristan Thompson,28,CLE,0,CHO,-3.0,30.52,2.0,7.0,0.28600000000000003,0.0,0.0,,2.0,2.0,1.0,4.0,7.0,11.0,0.0,1.0,1.0,4.0,1.0,6.0,4.1,-18.0,2020-01-02,2020-01-02CLE,44.0,8.0,8.0,143.95,7.88,0.3807106598984772,20.18478457929982,21.75
2020-01-04,thomptr01,2020-01-04,Tristan Thompson,28,CLE,0,OKC,-15.0,30.59,1.0,7.0,0.14300000000000002,0.0,0.0,,1.0,2.0,0.5,2.0,12.0,14.0,2.0,0.0,0.0,2.0,5.0,3.0,0.5,-13.0,2020-01-04,2020-01-04CLE,49.0,7.0,9.0,164.57,7.88,0.1903553299492386,17.40440192477435,22.5
2020-01-05,thomptr01,2020-01-05,Tristan Thompson,28,CLE,0,MIN,-15.0,,,,,,,,,,,,,,,,,,,,,,2020-01-05,2020-01-05CLE,49.0,9.0,13.0,148.66,,,,
2020-01-07,thomptr01,2020-01-07,Tristan Thompson,28,CLE,0,DET,-2.0,31.44,3.0,7.0,0.429,0.0,0.0,,2.0,2.0,1.0,6.0,9.0,15.0,4.0,0.0,2.0,2.0,4.0,8.0,11.8,-17.0,2020-01-07,2020-01-07CLE,53.0,6.0,12.0,163.05,7.88,0.5076142131979695,15.150313062869882,35.75
2020-01-09,thomptr01,2020-01-09,Tristan Thompson,28,CLE,1,DET,3.0,45.18,15.0,20.0,0.75,0.0,1.0,0.0,5.0,6.0,0.833,7.0,7.0,14.0,3.0,1.0,3.0,2.0,4.0,35.0,35.2,10.0,2020-01-09,2020-01-09CLE,58.0,18.0,10.0,183.21,22.64,0.7729681978798586,26.32191291035367,64.0
2020-01-11,thomptr01,2020-01-11,Tristan Thompson,28,CLE,1,DEN,8.0,38.21,7.0,11.0,0.636,0.0,0.0,,4.0,5.0,0.8,7.0,6.0,13.0,2.0,0.0,1.0,2.0,2.0,18.0,18.7,5.0,2020-01-11,2020-01-11CLE,55.0,9.0,10.0,166.81000000000003,13.2,0.6818181818181819,19.245153325953595,38.25
2020-01-13,thomptr01,2020-01-13,Tristan Thompson,28,CLE,1,LAL,-29.0,33.34,8.0,11.0,0.727,0.0,0.0,,1.0,2.0,0.5,6.0,4.0,10.0,2.0,1.0,0.0,5.0,5.0,17.0,12.9,-20.0,2020-01-13,2020-01-13CLE,55.0,17.0,14.0,163.89000000000001,11.88,0.7154882154882154,21.699084869218634,32.0
2020-01-14,thomptr01,2020-01-14,Tristan Thompson,28,CLE,1,LAC,-25.0,23.32,0.0,5.0,0.0,0.0,0.0,,0.0,0.0,,4.0,4.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,-23.0,2020-01-14,2020-01-14CLE,50.0,10.0,6.0,162.85,5.0,0.0,11.561715493053741,10.0
2020-01-17,thomptr01,2020-01-17,Tristan Thompson,28,CLE,1,MEM,-4.0,24.52,1.0,5.0,0.2,0.0,0.0,,1.0,1.0,1.0,3.0,5.0,8.0,1.0,1.0,1.0,1.0,3.0,3.0,3.7,-27.0,2020-01-17,2020-01-17CLE,55.0,21.0,8.0,170.97,5.44,0.275735294117647,12.431901817216133,18.0
2020-01-18,thomptr01,2020-01-18,Tristan Thompson,28,CLE,1,CHI,-2.0,36.5,5.0,6.0,0.833,0.0,0.0,,4.0,4.0,1.0,1.0,6.0,7.0,2.0,0.0,3.0,5.0,3.0,14.0,11.6,-8.0,2020-01-18,2020-01-18CLE,42.0,20.0,15.0,167.65,7.76,0.9020618556701031,17.814164966482075,29.25
2020-01-20,thomptr01,2020-01-20,Tristan Thompson,28,CLE,0,NYK,-20.0,35.19,5.0,11.0,0.455,0.0,0.0,,3.0,4.0,0.75,10.0,12.0,22.0,1.0,1.0,1.0,1.0,2.0,13.0,18.1,-9.0,2020-01-20,2020-01-20CLE,52.0,10.0,4.0,162.19,12.76,0.5094043887147336,20.999855091283088,45.5
2020-01-23,thomptr01,2020-01-23,Tristan Thompson,28,CLE,0,WAS,-12.0,21.06,3.0,6.0,0.5,0.0,0.0,,0.0,0.0,,2.0,1.0,3.0,1.0,0.0,0.0,2.0,3.0,6.0,2.2,-6.0,2020-01-23,2020-01-23CLE,64.0,8.0,4.0,163.36,6.0,0.5,17.353210492658672,10.25
2020-01-25,thomptr01,2020-01-25,Tristan Thompson,28,CLE,0,CHI,-12.0,27.35,3.0,7.0,0.429,0.0,0.0,,1.0,2.0,0.5,5.0,2.0,7.0,6.0,0.0,0.0,3.0,1.0,7.0,7.8,-32.0,2020-01-25,2020-01-25CLE,57.0,9.0,15.0,170.05,7.88,0.44416243654822335,17.811202470654717,23.25
2020-01-27,thomptr01,2020-01-27,Tristan Thompson,28,CLE,1,DET,15.0,26.29,7.0,8.0,0.875,0.0,0.0,,3.0,4.0,0.75,1.0,10.0,11.0,1.0,0.0,0.0,0.0,2.0,17.0,17.4,16.0,2020-01-27,2020-01-27CLE,58.0,8.0,4.0,154.95,9.76,0.8709016393442623,17.5592886889958,32.25
2020-01-28,thomptr01,2020-01-28,Tristan Thompson,28,CLE,0,NOP,-14.0,22.59,2.0,6.0,0.33299999999999996,0.0,0.0,,1.0,2.0,0.5,5.0,4.0,9.0,0.0,0.0,0.0,1.0,0.0,5.0,4.9,-25.0,2020-01-28,2020-01-28CLE,60.0,14.0,8.0,176.16,6.88,0.3633720930232558,16.572100666016265,15.75
